dist,idx_problem,n_segments,displace_func,reoptm_standard_form,reoptm_ldr,reoptm_pwldr_uniform,reoptm_pwldr_optimize,reoptm_eev,dr_ldr,dr_pwldr_uniform,dr_pwldr_optimize,obj_value_ldr,obj_value_pwldr_uniform,obj_value_pwldr_optimize,obj_value_eev,obj_value_standard_form,ws,opt_time
"Unif 10,90",1,10,black_box,25951.11741948512,35460.432888249496,26098.159401543275,26089.401152479903,26007.45962525053,35499.03637149383,30022.577555259602,30009.01085545619,35472.687581763916,29975.28290081021,29953.389087125306,22969.495413966313,26343.404184592673,23049.034772599654,163.51799988746643
"Unif 10,90",1,10,ls_independent,25951.11741948512,35460.432888249496,26098.159401543275,26094.30596310165,26007.45962525053,35499.03637149383,30022.577555259602,30004.24956039043,35472.687581763916,29975.28290081021,29950.530843060227,22969.495413966313,26343.404184592673,23049.034772599654,151.34400010108948
"Unif 10,90",1,10,ls_dependent,25951.11741948512,35460.432888249496,26098.159401543275,26094.305963101655,26007.45962525053,35499.03637149383,30022.577555259602,30004.24956039043,35472.687581763916,29975.28290081021,29950.530843060227,22969.495413966313,26343.404184592673,23049.034772599654,68.07399988174438
"Normal 50,5 - 10,90",1,2,black_box,23611.070719673316,35423.58763856062,23619.091638738646,23664.116332763384,23619.091638738646,35475.38357725535,24415.6577650724,25035.187885730193,35472.687581763916,24407.27397656245,25033.8923385817,22969.495413966313,23575.639929959456,22976.36720807699,11.335999965667725
"Normal 50,5 - 10,90",1,2,ls_independent,23611.070719673316,35423.58763856062,23619.091638738646,23646.560857952558,23619.091638738646,35475.38357725535,24415.6577650724,24400.98715000907,35472.687581763916,24407.27397656245,24393.318887538455,22969.495413966313,23575.639929959456,22976.36720807699,2.19100022315979
"Normal 50,5 - 10,90",1,2,ls_dependent,23611.070719673316,35423.58763856062,23619.091638738646,23646.56085795256,23619.091638738646,35475.38357725535,24415.6577650724,24400.98715000909,35472.687581763916,24407.27397656245,24393.318887538466,22969.495413966313,23575.639929959456,22976.36720807699,1.0239999294281006
"Normal 50,5 - 10,90",1,3,black_box,23611.070719673316,35423.58763856062,27122.602552513803,23700.379965132593,23619.091638738646,35475.38357725535,27126.474345263196,24692.262895953474,35472.687581763916,27124.24950674588,24674.079674890418,22969.495413966313,23575.639929959456,22976.36720807699,20.338000059127808
"Normal 50,5 - 10,90",1,3,ls_independent,23611.070719673316,35423.58763856062,27122.602552513803,23624.478908503832,23619.091638738646,35475.38357725535,27126.474345263196,24372.01732512286,35472.687581763916,27124.24950674588,24367.870054731226,22969.495413966313,23575.639929959456,22976.36720807699,5.29200005531311
"Normal 50,5 - 10,90",1,3,ls_dependent,23611.070719673316,35423.58763856062,27122.602552513803,23624.478908503832,23619.091638738646,35475.38357725535,27126.474345263196,24372.01732512286,35472.687581763916,27124.24950674588,24367.870054731226,22969.495413966313,23575.639929959456,22976.36720807699,3.052999973297119
"Normal 50,5 - 10,90",1,4,black_box,23611.070719673316,35423.58763856062,23619.091638738646,23620.388891106628,23619.091638738646,35475.38357725535,24374.546805494032,24484.648555066553,35472.687581763916,24366.923405392077,24484.24153146287,22969.495413966313,23575.639929959456,22976.36720807699,41.74199986457825
"Normal 50,5 - 10,90",1,4,ls_independent,23611.070719673316,35423.58763856062,23619.091638738646,23630.8150949298,23619.091638738646,35475.38357725535,24374.546805494032,24364.421571894633,35472.687581763916,24366.923405392077,24359.035036558133,22969.495413966313,23575.639929959456,22976.36720807699,14.319000005722046
"Normal 50,5 - 10,90",1,4,ls_dependent,23611.070719673316,35423.58763856062,23619.091638738646,23630.8150949298,23619.091638738646,35475.38357725535,24374.546805494032,24364.421571894633,35472.687581763916,24366.923405392077,24359.035036558133,22969.495413966313,23575.639929959456,22976.36720807699,7.830999851226807
"Normal 50,5 - 10,90",1,5,black_box,23611.070719673316,35423.58763856062,25465.144773191983,23622.04016674282,23619.091638738646,35475.38357725535,25542.703737049997,24399.126114055434,35472.687581763916,25542.771089956874,24386.012564438635,22969.495413966313,23575.639929959456,22976.36720807699,59.77799987792969
"Normal 50,5 - 10,90",1,5,ls_independent,23611.070719673316,35423.58763856062,25465.144773191983,23621.40291286441,23619.091638738646,35475.38357725535,25542.703737049997,24359.60789242673,35472.687581763916,25542.771089956874,24352.625985965096,22969.495413966313,23575.639929959456,22976.36720807699,18.537999868392944
"Normal 50,5 - 10,90",1,5,ls_dependent,23611.070719673316,35423.58763856062,25465.144773191983,23621.40291286441,23619.091638738646,35475.38357725535,25542.703737049997,24359.60789242675,35472.687581763916,25542.771089956874,24352.625985965115,22969.495413966313,23575.639929959456,22976.36720807699,15.11900019645691
"Normal 50,5 - 10,90",1,6,black_box,23611.070719673316,35423.58763856062,23619.091638738646,23626.873873480945,23619.091638738646,35475.38357725535,24345.17584029163,24409.429002543664,35472.687581763916,24337.87943042331,24396.266450284707,22969.495413966313,23575.639929959456,22976.36720807699,77.27500009536743
"Normal 50,5 - 10,90",1,6,ls_independent,23611.070719673316,35423.58763856062,23619.091638738646,23621.065118457922,23619.091638738646,35475.38357725535,24345.17584029163,24336.55310729941,35472.687581763916,24337.87943042331,24331.237091581825,22969.495413966313,23575.639929959456,22976.36720807699,31.693000078201294
"Normal 50,5 - 10,90",1,6,ls_dependent,23611.070719673316,35423.58763856062,23619.091638738646,23621.065118457926,23619.091638738646,35475.38357725535,24345.17584029163,24336.55310729941,35472.687581763916,24337.87943042331,24331.23709158183,22969.495413966313,23575.639929959456,22976.36720807699,20.375
"Normal 50,5 - 10,90",1,7,black_box,23611.070719673316,35423.58763856062,24761.682904657504,23616.294543067284,23619.091638738646,35475.38357725535,24970.46732448603,24393.539503081,35472.687581763916,24967.019373680323,24379.300258454707,22969.495413966313,23575.639929959456,22976.36720807699,100.27099990844727
"Normal 50,5 - 10,90",1,7,ls_independent,23611.070719673316,35423.58763856062,24761.682904657504,23616.576106250548,23619.091638738646,35475.38357725535,24970.46732448603,24333.26903629767,35472.687581763916,24967.019373680323,24327.670394427554,22969.495413966313,23575.639929959456,22976.36720807699,68.09599995613098
"Normal 50,5 - 10,90",1,7,ls_dependent,23611.070719673316,35423.58763856062,24761.682904657504,23616.576106250544,23619.091638738646,35475.38357725535,24970.46732448603,24333.26903629767,35472.687581763916,24967.019373680323,24327.670394427554,22969.495413966313,23575.639929959456,22976.36720807699,35.16100001335144
"Normal 50,5 - 10,90",1,8,black_box,23611.070719673316,35423.58763856062,23619.091638738646,23652.953885774856,23619.091638738646,35475.38357725535,24340.304948326826,24397.078281876715,35472.687581763916,24333.139815438026,24391.37078326591,22969.495413966313,23575.639929959456,22976.36720807699,128.0460000038147
"Normal 50,5 - 10,90",1,8,ls_independent,23611.070719673316,35423.58763856062,23619.091638738646,23617.10003860233,23619.091638738646,35475.38357725535,24340.304948326826,24348.82574305186,35472.687581763916,24333.139815438026,24342.485230116832,22969.495413966313,23575.639929959456,22976.36720807699,87.20000004768372
"Normal 50,5 - 10,90",1,8,ls_dependent,23611.070719673316,35423.58763856062,23619.091638738646,23617.40448887844,23619.091638738646,35475.38357725535,24340.304948326826,24346.437829228405,35472.687581763916,24333.139815438026,24340.179702942754,22969.495413966313,23575.639929959456,22976.36720807699,308.89599990844727
"Normal 50,5 - 10,90",1,9,black_box,23611.070719673316,35423.58763856062,24383.604940485075,23642.881436329866,23619.091638738646,35475.38357725535,24709.41190220278,24362.78362475472,35472.687581763916,24703.583293285486,24354.242803677866,22969.495413966313,23575.639929959456,22976.36720807699,161.9079999923706
"Normal 50,5 - 10,90",1,9,ls_independent,23611.070719673316,35423.58763856062,24383.604940485075,23616.09922191573,23619.091638738646,35475.38357725535,24709.41190220278,24330.781753199968,35472.687581763916,24703.583293285486,24324.67608240261,22969.495413966313,23575.639929959456,22976.36720807699,107.1800000667572
"Normal 50,5 - 10,90",1,9,ls_dependent,23611.070719673316,35423.58763856062,24383.604940485075,23616.09922191573,23619.091638738646,35475.38357725535,24709.41190220278,24330.781753200008,35472.687581763916,24703.583293285486,24324.676082402653,22969.495413966313,23575.639929959456,22976.36720807699,74.77300000190735
"Normal 50,5 - 10,90",1,10,black_box,23611.070719673316,35423.58763856062,23619.091638738646,23634.67866801896,23619.091638738646,35475.38357725535,24341.81827569063,24367.07785480256,35472.687581763916,24334.59797163316,24362.492196795527,22969.495413966313,23575.639929959456,22976.36720807699,199.00200009346008
"Normal 50,5 - 10,90",1,10,ls_independent,23611.070719673316,35423.58763856062,23619.091638738646,23617.205736443084,23619.091638738646,35475.38357725535,24341.81827569063,24334.6578732499,35472.687581763916,24334.59797163316,24327.636273972534,22969.495413966313,23575.639929959456,22976.36720807699,119.32099986076355
"Normal 50,5 - 10,90",1,10,ls_dependent,23611.070719673316,35423.58763856062,23619.091638738646,23617.123595680318,23619.091638738646,35475.38357725535,24341.81827569063,24334.271485590503,35472.687581763916,24334.59797163316,24327.20444281977,22969.495413966313,23575.639929959456,22976.36720807699,261.1949999332428
"Normal 50,5 - 35,65",1,2,black_box,23606.835160544495,27650.02814257278,23611.59314436195,23619.91739703489,23611.59314436195,27650.02814257278,24355.340821622605,24403.752056229056,27638.653057879874,24333.269407080155,24387.703105960238,22969.495413966313,23525.324423071193,23003.04237562295,12.65499997138977
"Normal 50,5 - 35,65",1,2,ls_independent,23606.835160544495,27650.02814257278,23611.59314436195,23609.0569628066,23611.59314436195,27650.02814257278,24355.340821622605,24343.97231015634,27638.653057879874,24333.269407080155,24324.17538429923,22969.495413966313,23525.324423071193,23003.04237562295,2.3499999046325684
"Normal 50,5 - 35,65",1,2,ls_dependent,23606.835160544495,27650.02814257278,23611.59314436195,23609.056962806597,23611.59314436195,27650.02814257278,24355.340821622605,24343.972310156336,27638.653057879874,24333.269407080155,24324.17538429923,22969.495413966313,23525.324423071193,23003.04237562295,1.2609999179840088
"Normal 50,5 - 35,65",1,3,black_box,23606.835160544495,27650.02814257278,24553.693447321046,23601.51376627847,23611.59314436195,27650.02814257278,24818.88406203562,24366.431560555124,27638.653057879874,24802.64238837559,24346.06994461315,22969.495413966313,23525.324423071193,23003.04237562295,22.588000059127808
"Normal 50,5 - 35,65",1,3,ls_independent,23606.835160544495,27650.02814257278,24553.693447321046,23603.25754258234,23611.59314436195,27650.02814257278,24818.88406203562,24337.18893760457,27638.653057879874,24802.64238837559,24317.66133269104,22969.495413966313,23525.324423071193,23003.04237562295,5.885999917984009
"Normal 50,5 - 35,65",1,3,ls_dependent,23606.835160544495,27650.02814257278,24553.693447321046,23603.25754258234,23611.59314436195,27650.02814257278,24818.88406203562,24337.188937604584,27638.653057879874,24802.64238837559,24317.661332691052,22969.495413966313,23525.324423071193,23003.04237562295,3.7860000133514404
"Normal 50,5 - 35,65",1,4,black_box,23606.835160544495,27650.02814257278,23611.59314436195,23635.867352825764,23611.59314436195,27650.02814257278,24345.156965134636,24354.07482678089,27638.653057879874,24322.907069392044,24334.202241498067,22969.495413966313,23525.324423071193,23003.04237562295,34.97800016403198
"Normal 50,5 - 35,65",1,4,ls_independent,23606.835160544495,27650.02814257278,23611.59314436195,23607.66545387792,23611.59314436195,27650.02814257278,24345.156965134636,24335.81317556497,27638.653057879874,24322.907069392044,24316.207261977535,22969.495413966313,23525.324423071193,23003.04237562295,8.660000085830688
"Normal 50,5 - 35,65",1,4,ls_dependent,23606.835160544495,27650.02814257278,23611.59314436195,23607.66545387792,23611.59314436195,27650.02814257278,24345.156965134636,24335.81317556497,27638.653057879874,24322.907069392044,24316.207261977535,22969.495413966313,23525.324423071193,23003.04237562295,6.531999826431274
"Normal 50,5 - 35,65",1,5,black_box,23606.835160544495,27650.02814257278,23989.80633391843,23606.914826776934,23611.59314436195,27650.02814257278,24486.17346055021,24360.4130347893,27638.653057879874,24469.54943184573,24337.904970698353,22969.495413966313,23525.324423071193,23003.04237562295,54.93400001525879
"Normal 50,5 - 35,65",1,5,ls_independent,23606.835160544495,27650.02814257278,23989.80633391843,23609.11131131789,23611.59314436195,27650.02814257278,24486.17346055021,24335.590570067983,27638.653057879874,24469.54943184573,24315.682248974594,22969.495413966313,23525.324423071193,23003.04237562295,19.544000148773193
"Normal 50,5 - 35,65",1,5,ls_dependent,23606.835160544495,27650.02814257278,23989.80633391843,23609.11131131789,23611.59314436195,27650.02814257278,24486.17346055021,24335.590570067983,27638.653057879874,24469.54943184573,24315.682248974594,22969.495413966313,23525.324423071193,23003.04237562295,13.371999979019165
"Normal 50,5 - 35,65",1,6,black_box,23606.835160544495,27650.02814257278,23608.35675579382,23634.187993937045,23611.59314436195,27650.02814257278,24341.951765998445,24339.707277362813,27638.653057879874,24319.411544770293,24322.30258259867,22969.495413966313,23525.324423071193,23003.04237562295,72.07099986076355
"Normal 50,5 - 35,65",1,6,ls_independent,23606.835160544495,27650.02814257278,23608.35675579382,23604.94493955765,23611.59314436195,27650.02814257278,24341.951765998445,24332.123881646585,27638.653057879874,24319.411544770293,24312.53769016025,22969.495413966313,23525.324423071193,23003.04237562295,33.86899995803833
"Normal 50,5 - 35,65",1,6,ls_dependent,23606.835160544495,27650.02814257278,23608.35675579382,23603.739619199092,23611.59314436195,27650.02814257278,24341.951765998445,24332.261322955837,27638.653057879874,24319.411544770293,24312.525239933093,22969.495413966313,23525.324423071193,23003.04237562295,39.72200012207031
"Normal 50,5 - 35,65",1,7,black_box,23606.835160544495,27650.02814257278,23793.714398085023,23604.51296260179,23611.59314436195,27650.02814257278,24396.630666372606,24336.254592686313,27638.653057879874,24379.35655259676,24317.685273872554,22969.495413966313,23525.324423071193,23003.04237562295,95.22200012207031
"Normal 50,5 - 35,65",1,7,ls_independent,23606.835160544495,27650.02814257278,23793.714398085023,23604.261586299326,23611.59314436195,27650.02814257278,24396.630666372606,24331.384139464713,27638.653057879874,24379.35655259676,24310.956055197057,22969.495413966313,23525.324423071193,23003.04237562295,44.2279999256134
"Normal 50,5 - 35,65",1,7,ls_dependent,23606.835160544495,27650.02814257278,23793.714398085023,23604.261586299326,23611.59314436195,27650.02814257278,24396.630666372606,24331.384139464713,27638.653057879874,24379.35655259676,24310.956055197057,22969.495413966313,23525.324423071193,23003.04237562295,31.367999792099
"Normal 50,5 - 35,65",1,8,black_box,23606.835160544495,27650.02814257278,23607.311160228935,23601.643771017196,23611.59314436195,27650.02814257278,24340.24773972769,24338.706477042106,27638.653057879874,24317.946009537096,24318.509604487852,22969.495413966313,23525.324423071193,23003.04237562295,111.96900010108948
"Normal 50,5 - 35,65",1,8,ls_independent,23606.835160544495,27650.02814257278,23607.311160228935,23604.35714498466,23611.59314436195,27650.02814257278,24340.24773972769,24330.268251204277,27638.653057879874,24317.946009537096,24310.274270635968,22969.495413966313,23525.324423071193,23003.04237562295,61.05900001525879
"Normal 50,5 - 35,65",1,8,ls_dependent,23606.835160544495,27650.02814257278,23607.311160228935,23604.357144984657,23611.59314436195,27650.02814257278,24340.24773972769,24330.268251204277,27638.653057879874,24317.946009537096,24310.274270635964,22969.495413966313,23525.324423071193,23003.04237562295,43.61800003051758
"Normal 50,5 - 35,65",1,9,black_box,23606.835160544495,27650.02814257278,23710.27701701166,23608.12184994985,23611.59314436195,27650.02814257278,24362.320792289513,24330.768252033788,27638.653057879874,24345.17015128145,24312.024733029706,22969.495413966313,23525.324423071193,23003.04237562295,146.77099990844727
"Normal 50,5 - 35,65",1,9,ls_independent,23606.835160544495,27650.02814257278,23710.27701701166,23603.632957591668,23611.59314436195,27650.02814257278,24362.320792289513,24329.941565011166,27638.653057879874,24345.17015128145,24309.879372870153,22969.495413966313,23525.324423071193,23003.04237562295,130.50699996948242
"Normal 50,5 - 35,65",1,9,ls_dependent,23606.835160544495,27650.02814257278,23710.27701701166,23603.632957591668,23611.59314436195,27650.02814257278,24362.320792289513,24329.941565011166,27638.653057879874,24345.17015128145,24309.879372870153,22969.495413966313,23525.324423071193,23003.04237562295,60.598999977111816
"Normal 50,5 - 35,65",1,10,black_box,23606.835160544495,27650.02814257278,23607.182145598912,23607.4340910656,23611.59314436195,27650.02814257278,24339.965426136234,24332.463448187504,27638.653057879874,24317.642419853113,24311.67982005812,22969.495413966313,23525.324423071193,23003.04237562295,190.75300002098083
"Normal 50,5 - 35,65",1,10,ls_independent,23606.835160544495,27650.02814257278,23607.182145598912,23604.597614430408,23611.59314436195,27650.02814257278,24339.965426136234,24329.547057179207,27638.653057879874,24317.642419853113,24309.764608905778,22969.495413966313,23525.324423071193,23003.04237562295,109.79299998283386
"Normal 50,5 - 35,65",1,10,ls_dependent,23606.835160544495,27650.02814257278,23607.182145598912,23604.597614430415,23611.59314436195,27650.02814257278,24339.965426136234,24329.547057179207,27638.653057879874,24317.642419853113,24309.764608905785,22969.495413966313,23525.324423071193,23003.04237562295,93.31799983978271
"Unif 10,90",2,2,black_box,26677.55384711553,35731.79278447808,26740.529426373017,27001.14454717865,26778.833110334217,35736.14530899209,30931.83734511478,30739.049809048767,35752.97513737872,31049.80949008395,30870.07025206117,23813.851993264332,27111.44369409802,23765.224006460485,12.145999908447266
"Unif 10,90",2,2,ls_independent,26677.55384711553,35731.79278447808,26740.529426373017,27002.304712050038,26778.833110334217,35736.14530899209,30931.83734511478,30710.295780223565,35752.97513737872,31049.80949008395,30835.268963577033,23813.851993264332,27111.44369409802,23765.224006460485,2.2319998741149902
"Unif 10,90",2,2,ls_dependent,26677.55384711553,35731.79278447808,26740.529426373017,27002.304712050038,26778.833110334217,35736.14530899209,30931.83734511478,30710.295780223565,35752.97513737872,31049.80949008395,30835.268963577033,23813.851993264332,27111.44369409802,23765.224006460485,1.1480000019073486
"Unif 10,90",2,3,black_box,26677.55384711553,35731.79278447808,28112.17923305984,27056.957080288823,26778.833110334217,35736.14530899209,30904.345144233623,30738.670842153246,35752.97513737872,31017.66852421897,30855.283060420363,23813.851993264332,27111.44369409802,23765.224006460485,18.897000074386597
"Unif 10,90",2,3,ls_independent,26677.55384711553,35731.79278447808,28112.17923305984,26924.567715510504,26778.833110334217,35736.14530899209,30904.345144233623,30686.079135992193,35752.97513737872,31017.66852421897,30810.319669865825,23813.851993264332,27111.44369409802,23765.224006460485,5.1570000648498535
"Unif 10,90",2,3,ls_dependent,26677.55384711553,35731.79278447808,28112.17923305984,26924.567715510508,26778.833110334217,35736.14530899209,30904.345144233623,30686.079135992193,35752.97513737872,31017.66852421897,30810.31966986582,23813.851993264332,27111.44369409802,23765.224006460485,2.8439998626708984
"Unif 10,90",2,4,black_box,26677.55384711553,35731.79278447808,26708.166154752238,27110.3122282742,26778.833110334217,35736.14530899209,30895.685716935284,30710.134084571524,35752.97513737872,31015.827807151138,30829.629437040327,23813.851993264332,27111.44369409802,23765.224006460485,29.917999982833862
"Unif 10,90",2,4,ls_independent,26677.55384711553,35731.79278447808,26708.166154752238,26940.286520053894,26778.833110334217,35736.14530899209,30895.685716935284,30668.526169795303,35752.97513737872,31015.827807151138,30793.137795194867,23813.851993264332,27111.44369409802,23765.224006460485,15.361999988555908
"Unif 10,90",2,4,ls_dependent,26677.55384711553,35731.79278447808,26708.166154752238,26940.286520053894,26778.833110334217,35736.14530899209,30895.685716935284,30668.526169795314,35752.97513737872,31015.827807151138,30793.137795194863,23813.851993264332,27111.44369409802,23765.224006460485,5.473999977111816
"Unif 10,90",2,5,black_box,26677.55384711553,35731.79278447808,27104.330205475188,26997.503120300054,26778.833110334217,35736.14530899209,30684.907296459274,30684.15957445226,35752.97513737872,30809.525597360036,30809.836009889324,23813.851993264332,27111.44369409802,23765.224006460485,62.793999910354614
"Unif 10,90",2,5,ls_independent,26677.55384711553,35731.79278447808,27104.330205475188,26926.59822426332,26778.833110334217,35736.14530899209,30684.907296459274,30660.43668039582,35752.97513737872,30809.525597360036,30784.550827715466,23813.851993264332,27111.44369409802,23765.224006460485,37.04800009727478
"Unif 10,90",2,5,ls_dependent,26677.55384711553,35731.79278447808,27104.330205475188,26932.332563062322,26778.833110334217,35736.14530899209,30684.907296459274,30658.72883939268,35752.97513737872,30809.525597360036,30784.221260723923,23813.851993264332,27111.44369409802,23765.224006460485,57.5479998588562
"Unif 10,90",2,6,black_box,26677.55384711553,35731.79278447808,27093.10762684083,26944.01136921914,26778.833110334217,35736.14530899209,30840.175556731065,30676.10880792549,35752.97513737872,30961.645765363988,30807.10722720503,23813.851993264332,27111.44369409802,23765.224006460485,66.19400000572205
"Unif 10,90",2,6,ls_independent,26677.55384711553,35731.79278447808,27093.10762684083,26945.95562960198,26778.833110334217,35736.14530899209,30840.175556731065,30662.775235789788,35752.97513737872,30961.645765363988,30786.036610726092,23813.851993264332,27111.44369409802,23765.224006460485,35.18400001525879
"Unif 10,90",2,6,ls_dependent,26677.55384711553,35731.79278447808,27093.10762684083,26952.48426686909,26778.833110334217,35736.14530899209,30840.175556731065,30661.137664829595,35752.97513737872,30961.645765363988,30785.460251680077,23813.851993264332,27111.44369409802,23765.224006460485,67.1819999217987
"Unif 10,90",2,7,black_box,26677.55384711553,35731.79278447808,26836.74723872306,27065.02312970406,26778.833110334217,35736.14530899209,30670.278428417267,30677.99902975223,35752.97513737872,30795.93847709974,30795.314035743173,23813.851993264332,27111.44369409802,23765.224006460485,81.50100016593933
"Unif 10,90",2,7,ls_independent,26677.55384711553,35731.79278447808,26836.74723872306,26930.07174356905,26778.833110334217,35736.14530899209,30670.278428417267,30654.910197931935,35752.97513737872,30795.93847709974,30780.784234194667,23813.851993264332,27111.44369409802,23765.224006460485,51.54299998283386
"Unif 10,90",2,7,ls_dependent,26677.55384711553,35731.79278447808,26836.74723872306,26935.80736495365,26778.833110334217,35736.14530899209,30670.278428417267,30655.397853879236,35752.97513737872,30795.93847709974,30780.10192189139,23813.851993264332,27111.44369409802,23765.224006460485,93.1949999332428
"Unif 10,90",2,8,black_box,26677.55384711553,35731.79278447808,27416.156985805832,26960.824900649593,26778.833110334217,35736.14530899209,30716.0560870572,30670.134189047585,35752.97513737872,30838.25354226796,30793.014761672242,23813.851993264332,27111.44369409802,23765.224006460485,105.06299996376038
"Unif 10,90",2,8,ls_independent,26677.55384711553,35731.79278447808,27416.156985805832,26930.1879230769,26778.833110334217,35736.14530899209,30716.0560870572,30659.960103311278,35752.97513737872,30838.25354226796,30784.786270172648,23813.851993264332,27111.44369409802,23765.224006460485,116.41400003433228
"Unif 10,90",2,8,ls_dependent,26677.55384711553,35731.79278447808,27416.156985805832,26938.721669656716,26778.833110334217,35736.14530899209,30716.0560870572,30655.87785380824,35752.97513737872,30838.25354226796,30782.211976655046,23813.851993264332,27111.44369409802,23765.224006460485,1403.9349999427795
"Unif 10,90",2,9,black_box,26677.55384711553,35731.79278447808,26742.009660709526,26965.99722217873,26778.833110334217,35736.14530899209,30683.585232955964,30661.332099124756,35752.97513737872,30807.78791635423,30790.743976554462,23813.851993264332,27111.44369409802,23765.224006460485,145.85199999809265
"Unif 10,90",2,9,ls_independent,26677.55384711553,35731.79278447808,26742.009660709526,26935.190117455666,26778.833110334217,35736.14530899209,30683.585232955964,30657.061515722602,35752.97513737872,30807.78791635423,30782.12392886126,23813.851993264332,27111.44369409802,23765.224006460485,117.58699989318848
"Unif 10,90",2,9,ls_dependent,26677.55384711553,35731.79278447808,26742.009660709526,26935.190117455666,26778.833110334217,35736.14530899209,30683.585232955964,30657.061515722606,35752.97513737872,30807.78791635423,30782.123928861252,23813.851993264332,27111.44369409802,23765.224006460485,65.91700005531311
"Unif 10,90",2,10,black_box,26677.55384711553,35731.79278447808,27096.218550749218,26921.595566483626,26778.833110334217,35736.14530899209,30668.101761573547,30659.825709177087,35752.97513737872,30792.754516747355,30785.616418292702,23813.851993264332,27111.44369409802,23765.224006460485,187.39699983596802
"Unif 10,90",2,10,ls_independent,26677.55384711553,35731.79278447808,27096.218550749218,26925.775017422467,26778.833110334217,35736.14530899209,30668.101761573547,30656.312235413632,35752.97513737872,30792.754516747355,30780.19510004503,23813.851993264332,27111.44369409802,23765.224006460485,137.30599999427795
"Unif 10,90",2,10,ls_dependent,26677.55384711553,35731.79278447808,27096.218550749218,26932.5259288554,26778.833110334217,35736.14530899209,30668.101761573547,30654.17290531783,35752.97513737872,30792.754516747355,30779.236434827584,23813.851993264332,27111.44369409802,23765.224006460485,787.7799999713898
"Normal 50,5 - 10,90",2,2,black_box,24416.755242029674,35746.436408929534,24444.821466753387,25009.569498690278,24444.821466753387,35751.43447568513,25248.99159693003,26098.892121602374,35752.97513737872,25279.47255152702,26115.64884771048,23813.851993264332,24458.115693905314,23805.535180776187,12.324000120162964
"Normal 50,5 - 10,90",2,2,ls_independent,24416.755242029674,35746.436408929534,24444.821466753387,24484.400811745018,24444.821466753387,35751.43447568513,25248.99159693003,25243.988863000905,35752.97513737872,25279.47255152702,25268.939164669242,23813.851993264332,24458.115693905314,23805.535180776187,2.4739999771118164
"Normal 50,5 - 10,90",2,2,ls_dependent,24416.755242029674,35746.436408929534,24444.821466753387,24451.00185242527,24444.821466753387,35751.43447568513,25248.99159693003,25232.510688978975,35752.97513737872,25279.47255152702,25259.31642257777,23813.851993264332,24458.115693905314,23805.535180776187,2.359999895095825
"Normal 50,5 - 10,90",2,3,black_box,24416.755242029674,35746.436408929534,27780.319116763883,24694.49282228816,24444.821466753387,35751.43447568513,27784.19907952334,25598.024826632904,35752.97513737872,27786.295254413253,25623.89619048189,23813.851993264332,24458.115693905314,23805.535180776187,22.289000034332275
"Normal 50,5 - 10,90",2,3,ls_independent,24416.755242029674,35746.436408929534,27780.319116763883,24440.553399005927,24444.821466753387,35751.43447568513,27784.19907952334,25218.633297475695,35752.97513737872,27786.295254413253,25245.134960384632,23813.851993264332,24458.115693905314,23805.535180776187,5.355000019073486
"Normal 50,5 - 10,90",2,3,ls_dependent,24416.755242029674,35746.436408929534,27780.319116763883,24440.19547509354,24444.821466753387,35751.43447568513,27784.19907952334,25218.28052572954,35752.97513737872,27786.295254413253,25244.83128734293,23813.851993264332,24458.115693905314,23805.535180776187,8.624000072479248
"Normal 50,5 - 10,90",2,4,black_box,24416.755242029674,35746.436408929534,24426.660258436754,24873.401509111558,24444.821466753387,35751.43447568513,25213.49087703274,25383.12672988784,35752.97513737872,25242.5891422282,25406.894945567394,23813.851993264332,24458.115693905314,23805.535180776187,43.359999895095825
"Normal 50,5 - 10,90",2,4,ls_independent,24416.755242029674,35746.436408929534,24426.660258436754,24441.04607036638,24444.821466753387,35751.43447568513,25213.49087703274,25197.237562033133,35752.97513737872,25242.5891422282,25222.17870984072,23813.851993264332,24458.115693905314,23805.535180776187,13.223999977111816
"Normal 50,5 - 10,90",2,4,ls_dependent,24416.755242029674,35746.436408929534,24426.660258436754,24459.71318137009,24444.821466753387,35751.43447568513,25213.49087703274,25196.280340570134,35752.97513737872,25242.5891422282,25221.79653369764,23813.851993264332,24458.115693905314,23805.535180776187,15.924999952316284
"Normal 50,5 - 10,90",2,5,black_box,24416.755242029674,35746.436408929534,26193.353988219136,24445.37107330938,24444.821466753387,35751.43447568513,26267.46214839246,25304.195031830262,35752.97513737872,26277.93411860053,25323.896988863286,23813.851993264332,24458.115693905314,23805.535180776187,84.43700003623962
"Normal 50,5 - 10,90",2,5,ls_independent,24416.755242029674,35746.436408929534,26193.353988219136,24449.411725556467,24444.821466753387,35751.43447568513,26267.46214839246,25183.13332427736,35752.97513737872,26277.93411860053,25209.03384209705,23813.851993264332,24458.115693905314,23805.535180776187,30.91100001335144
"Normal 50,5 - 10,90",2,5,ls_dependent,24416.755242029674,35746.436408929534,26193.353988219136,24450.961599591952,24444.821466753387,35751.43447568513,26267.46214839246,25182.90365491107,35752.97513737872,26277.93411860053,25208.902803918365,23813.851993264332,24458.115693905314,23805.535180776187,55.45899987220764
