idx_p,idx_v,nb,displace_func,metric,value_uni,value_opt,time_uni,time_opt
1,1,6,black_box,reopt_pwldr,230117.0995892415,230117.0995892415,0.04900002479553223,4.163000106811523
1,1,6,local_search,obj_pwldr,225653.8986596806,225653.8986596806,0.04900002479553223,0.5230000019073486
1,1,6,local_search,dr_pwldr,225637.3346880852,225637.3346880852,0.04900002479553223,0.5230000019073486
1,1,6,local_search,reopt_pwldr,230117.0995892415,230117.0995892415,0.04900002479553223,0.5230000019073486
1,1,7,black_box,obj_pwldr,225653.8986596806,225653.8986596806,0.042999982833862305,4.490999937057495
1,1,7,black_box,dr_pwldr,225637.3346880852,225637.3346880852,0.042999982833862305,4.490999937057495
1,1,7,black_box,reopt_pwldr,230117.0995892415,230117.0995892415,0.042999982833862305,4.490999937057495
1,1,7,local_search,obj_pwldr,225653.8986596806,225653.8986596806,0.042999982833862305,0.5859999656677246
1,1,7,local_search,dr_pwldr,225637.3346880852,225637.3346880852,0.042999982833862305,0.5859999656677246
1,1,7,local_search,reopt_pwldr,230117.0995892415,230117.0995892415,0.042999982833862305,0.5859999656677246
1,1,8,black_box,obj_pwldr,225653.8986596806,225653.8986596806,0.032000064849853516,4.819000005722046
1,1,8,black_box,dr_pwldr,225637.3346880852,225637.3346880852,0.032000064849853516,4.819000005722046
1,1,8,black_box,reopt_pwldr,230117.0995892415,230117.0995892415,0.032000064849853516,4.819000005722046
1,1,8,local_search,obj_pwldr,225653.8986596806,225653.8986596806,0.032000064849853516,0.7160000801086426
1,1,8,local_search,dr_pwldr,225637.3346880852,225637.3346880852,0.032000064849853516,0.7160000801086426
1,1,8,local_search,reopt_pwldr,230117.0995892415,230117.0995892415,0.032000064849853516,0.7160000801086426
1,1,9,black_box,obj_pwldr,225653.8986596806,225653.8986596806,0.04800009727478027,5.188999891281128
1,1,9,black_box,dr_pwldr,225637.3346880852,225637.3346880852,0.04800009727478027,5.188999891281128
1,1,9,black_box,reopt_pwldr,230117.0995892415,230117.0995892415,0.04800009727478027,5.188999891281128
1,1,9,local_search,obj_pwldr,225653.8986596806,225653.8986596806,0.04800009727478027,0.7829999923706055
1,1,9,local_search,dr_pwldr,225637.3346880852,225637.3346880852,0.04800009727478027,0.7829999923706055
1,1,9,local_search,reopt_pwldr,230117.0995892415,230117.0995892415,0.04800009727478027,0.7829999923706055
1,1,10,black_box,obj_pwldr,225653.8986596806,225653.8986596806,0.05099987983703613,5.5320000648498535
1,1,10,black_box,dr_pwldr,225637.3346880852,225637.3346880852,0.05099987983703613,5.5320000648498535
1,1,10,black_box,reopt_pwldr,230117.0995892415,230117.0995892415,0.05099987983703613,5.5320000648498535
1,1,10,local_search,obj_pwldr,225653.8986596806,225653.8986596806,0.05099987983703613,0.9060001373291016
1,1,10,local_search,dr_pwldr,225637.3346880852,225637.3346880852,0.05099987983703613,0.9060001373291016
1,1,10,local_search,reopt_pwldr,230117.0995892415,230117.0995892415,0.05099987983703613,0.9060001373291016
1,2,1,black_box,obj_pwldr,215001.75662353262,214463.5111540151,0.01699995994567871,5.151000022888184
1,2,1,black_box,dr_pwldr,214775.1235594126,214324.19427523258,0.01699995994567871,5.151000022888184
1,2,1,black_box,reopt_pwldr,205596.6870713536,211676.0419894302,0.01699995994567871,5.151000022888184
1,2,1,local_search,obj_pwldr,215001.75662353262,214463.5111540151,0.01699995994567871,0.23200011253356934
1,2,1,local_search,dr_pwldr,214775.1235594126,214324.19427523258,0.01699995994567871,0.23200011253356934
1,2,1,local_search,reopt_pwldr,205596.6870713536,211676.0419894302,0.01699995994567871,0.23200011253356934
1,2,2,black_box,obj_pwldr,214540.43646058178,214370.8614823406,0.08100008964538574,11.980000019073486
1,2,2,black_box,dr_pwldr,214469.56895433835,214253.5622252233,0.08100008964538574,11.980000019073486
1,2,2,black_box,reopt_pwldr,213770.15791064937,212103.9052732253,0.08100008964538574,11.980000019073486
1,2,2,local_search,obj_pwldr,214540.43646058178,214370.8614823406,0.08100008964538574,0.9679999351501465
1,2,2,local_search,dr_pwldr,214469.56895433835,214253.5622252233,0.08100008964538574,0.9679999351501465
1,2,2,local_search,reopt_pwldr,213770.15791064937,212103.9052732253,0.08100008964538574,0.9679999351501465
1,2,3,black_box,obj_pwldr,214968.45804089808,214381.42572976547,0.09599995613098145,21.06599998474121
1,2,3,black_box,dr_pwldr,214742.96971310733,214233.15355424068,0.09599995613098145,21.06599998474121
1,2,3,black_box,reopt_pwldr,205596.6870713536,211225.48100037387,0.09599995613098145,21.06599998474121
1,2,3,local_search,obj_pwldr,214968.45804089808,214370.66271551742,0.09599995613098145,4.773999929428101
1,2,3,local_search,dr_pwldr,214742.96971310733,214257.52113247925,0.09599995613098145,4.773999929428101
1,2,3,local_search,reopt_pwldr,205596.6870713536,212135.7850489747,0.09599995613098145,4.773999929428101
1,2,4,black_box,obj_pwldr,214420.88130650885,214374.47521385152,0.15900015830993652,29.575000047683716
1,2,4,black_box,dr_pwldr,214253.47734032743,214250.25635851815,0.15900015830993652,29.575000047683716
1,2,4,black_box,reopt_pwldr,210500.76957493112,211868.67800235696,0.15900015830993652,29.575000047683716
1,2,4,local_search,obj_pwldr,214420.88130650885,214374.47521385152,0.15900015830993652,3.194999933242798
1,2,4,local_search,dr_pwldr,214253.47734032743,214250.25635851815,0.15900015830993652,3.194999933242798
1,2,4,local_search,reopt_pwldr,210500.76957493112,211868.67800235696,0.15900015830993652,3.194999933242798
1,2,5,black_box,obj_pwldr,214448.73403623866,214369.10777520036,0.2090001106262207,40.91799998283386
1,2,5,black_box,dr_pwldr,214384.72071663887,214260.5495230027,0.2090001106262207,40.91799998283386
1,2,5,black_box,reopt_pwldr,213770.1579106494,212248.56738063658,0.2090001106262207,40.91799998283386
1,2,5,local_search,obj_pwldr,214448.73403623866,214367.06543359175,0.2090001106262207,7.483000040054321
1,2,5,local_search,dr_pwldr,214384.72071663887,214248.37950751584,0.2090001106262207,7.483000040054321
1,2,5,local_search,reopt_pwldr,213770.1579106494,211945.71090252447,0.2090001106262207,7.483000040054321
1,2,6,black_box,obj_pwldr,214516.79202645537,214366.9390837576,0.24599981307983398,50.633999824523926
1,2,6,black_box,dr_pwldr,214328.12505164143,214255.23762400151,0.24599981307983398,50.633999824523926
1,2,6,black_box,reopt_pwldr,209099.60314533787,212137.0722756405,0.24599981307983398,50.633999824523926
1,2,6,local_search,obj_pwldr,214516.79202645537,214366.75611323552,0.24599981307983398,10.629999876022339
1,2,6,local_search,dr_pwldr,214328.12505164143,214245.28175441126,0.24599981307983398,10.629999876022339
1,2,6,local_search,reopt_pwldr,209099.60314533787,211876.4921696463,0.24599981307983398,10.629999876022339
1,2,7,black_box,obj_pwldr,214375.4697310354,214368.14276565955,0.34800004959106445,60.29100012779236
1,2,7,black_box,dr_pwldr,214247.11582522263,214242.79976944425,0.34800004959106445,60.29100012779236
1,2,7,black_box,reopt_pwldr,211726.7902008256,211796.64513274643,0.34800004959106445,60.29100012779236
1,2,7,local_search,obj_pwldr,214375.4697310354,214367.62790724915,0.34800004959106445,10.501000165939331
1,2,7,local_search,dr_pwldr,214247.11582522263,214250.45155629818,0.34800004959106445,10.501000165939331
1,2,7,local_search,reopt_pwldr,211726.7902008256,212022.82358282674,0.34800004959106445,10.501000165939331
1,2,8,black_box,obj_pwldr,214460.21774286983,214365.88205668132,0.3959999084472656,70.82299995422363
1,2,8,black_box,dr_pwldr,214396.0979341137,214248.34019165178,0.3959999084472656,70.82299995422363
1,2,8,black_box,reopt_pwldr,213770.15791064937,211945.46840587538,0.3959999084472656,70.82299995422363
1,2,8,local_search,obj_pwldr,214460.21774286983,214365.88205668132,0.3959999084472656,9.855000019073486
1,2,8,local_search,dr_pwldr,214396.0979341137,214248.34019165178,0.3959999084472656,9.855000019073486
1,2,8,local_search,reopt_pwldr,213770.15791064937,211945.46840587538,0.3959999084472656,9.855000019073486
1,2,9,black_box,obj_pwldr,214420.62076175056,214366.57013875584,0.4440000057220459,80.52500009536743
1,2,9,black_box,dr_pwldr,214253.47734032743,214257.95382417575,0.4440000057220459,80.52500009536743
1,2,9,black_box,reopt_pwldr,210500.76957493112,212168.42909876024,0.4440000057220459,80.52500009536743
1,2,9,local_search,obj_pwldr,214420.62076175056,214364.86274379547,0.4440000057220459,17.57099986076355
1,2,9,local_search,dr_pwldr,214253.47734032743,214250.26019594033,0.4440000057220459,17.57099986076355
1,2,9,local_search,reopt_pwldr,210500.76957493112,211987.12939683633,0.4440000057220459,17.57099986076355
1,2,10,black_box,obj_pwldr,214370.85729497267,214366.44927708936,0.5080001354217529,91.63399982452393
1,2,10,black_box,dr_pwldr,214264.19845419505,214256.43559011826,0.5080001354217529,91.63399982452393
1,2,10,black_box,reopt_pwldr,212284.0723035047,212126.35281659328,0.5080001354217529,91.63399982452393
1,2,10,local_search,obj_pwldr,214370.85729497267,214365.28396146165,0.5080001354217529,21.764000177383423
1,2,10,local_search,dr_pwldr,214264.19845419505,214249.74286700637,0.5080001354217529,21.764000177383423
1,2,10,local_search,reopt_pwldr,212284.0723035047,211961.30009390798,0.5080001354217529,21.764000177383423
1,3,1,black_box,obj_pwldr,212691.12371827598,212559.73807470393,0.0280001163482666,2.9489998817443848
1,3,1,black_box,dr_pwldr,212620.3256154989,212495.90080624123,0.0280001163482666,2.9489998817443848
1,3,1,black_box,reopt_pwldr,203566.47028703018,205943.72907081942,0.0280001163482666,2.9489998817443848
1,3,1,local_search,obj_pwldr,212691.12371827598,212559.73807470393,0.0280001163482666,0.2539999485015869
1,3,1,local_search,dr_pwldr,212620.3256154989,212495.90080624123,0.0280001163482666,0.2539999485015869
1,3,1,local_search,reopt_pwldr,203566.47028703018,205943.72907081942,0.0280001163482666,0.2539999485015869
1,3,2,black_box,obj_pwldr,213594.31261173662,212562.90806786297,0.021000146865844727,3.243000030517578
1,3,2,black_box,dr_pwldr,213563.4638110313,212496.52119731894,0.021000146865844727,3.243000030517578
1,3,2,black_box,reopt_pwldr,212416.32039593713,205443.72570688862,0.021000146865844727,3.243000030517578
1,3,2,local_search,obj_pwldr,213594.31261173662,212562.90806786297,0.021000146865844727,0.28999996185302734
1,3,2,local_search,dr_pwldr,213563.4638110313,212496.52119731894,0.021000146865844727,0.28999996185302734
1,3,2,local_search,reopt_pwldr,212416.32039593713,205443.72570688862,0.021000146865844727,0.28999996185302734
1,3,3,black_box,obj_pwldr,212692.45745508908,212560.70608737742,0.048999786376953125,3.555999994277954
1,3,3,black_box,dr_pwldr,212620.3256154989,212499.18146976904,0.048999786376953125,3.555999994277954
1,3,3,black_box,reopt_pwldr,203566.47028703018,206143.14684469393,0.048999786376953125,3.555999994277954
1,3,3,local_search,obj_pwldr,212692.45745508908,212559.89481737278,0.048999786376953125,0.7939999103546143
1,3,3,local_search,dr_pwldr,212620.3256154989,212498.8231078104,0.048999786376953125,0.7939999103546143
1,3,3,local_search,reopt_pwldr,203566.47028703018,206128.1537535463,0.048999786376953125,0.7939999103546143
1,3,4,black_box,obj_pwldr,212779.4581420929,212560.461638116,0.031000137329101562,3.932999849319458
1,3,4,black_box,dr_pwldr,212721.963517701,212495.75890077496,0.031000137329101562,3.932999849319458
