idx_p,idx_v,variable,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15
8,4,"Truncated{MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}, Continuous, Float64, Float64, Float64}",1427.961055610944,9768.39056548701,3340.5625363196536,2176.067052394518,2551.465450864105,0.0,67.80031829857586,25.043256987405734,0.0,28.827133356297352,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
9,1,"Truncated{MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}, Continuous, Float64, Float64, Float64}",1348.6194051402254,10070.740273929103,3489.136486122436,2358.177771767911,2616.4438748435873,0.0,60.19455384661244,21.274594442800908,0.0,24.476191323894913,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
9,2,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",26.12998210744403,195.12418564014536,67.60326420138516,45.690535630444145,50.69453351643404,0.0,67.69840760392836,19.783680163479247,0.0,25.419041813563826,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
9,3,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",26.12998210744403,195.12418564014536,67.60326420138516,45.690535630444145,50.69453351643404,0.0,74.64427727197273,24.35849233807093,0.0,28.964629639525935,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
9,4,Uniform{Float64},26.12998210744403,195.12418564014536,67.60326420138516,45.690535630444145,50.69453351643404,0.0,83.12700824169502,27.017946772705727,0.0,32.57061072763534,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
10,1,Uniform{Float64},25.812342397123903,197.58542944778458,69.80187289830177,48.54788828286684,52.85088973765407,0.0,57.44054300259603,18.85425039683572,0.0,22.866276660964168,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
10,2,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",25.812342397123903,197.58542944778458,69.80187289830177,48.54788828286684,52.85088973765407,0.0,66.05160201062013,20.49649821185627,0.0,24.808469132089822,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
10,3,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",25.812342397123903,197.58542944778458,69.80187289830177,48.54788828286684,52.85088973765407,0.0,72.38097815175621,23.605952252568258,0.0,29.011530687779636,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
10,4,"Truncated{MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}, Continuous, Float64, Float64, Float64}",1224.088025586371,9370.012008066458,3310.185316146802,2302.266404198314,2506.3258604789107,0.0,63.946329164735,19.37606471153002,0.0,23.409554940139465,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
11,1,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",25.334038531258276,199.07737095705426,70.99752522912519,44.44479412259767,54.76541448834203,0.0,56.241727927551736,15.191515135881405,0.0,19.743970399314417,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
11,2,Uniform{Float64},25.334038531258276,199.07737095705426,70.99752522912519,44.44479412259767,54.76541448834203,0.0,72.14910164560067,28.264934037245084,0.0,32.71132709765922,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
11,3,"Truncated{MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}, Continuous, Float64, Float64, Float64}",25.334038531258276,199.07737095705426,70.99752522912519,44.44479412259767,54.76541448834203,0.0,64.45290782300049,21.00940398218281,0.0,25.05400396608671,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
11,4,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",1265.4150470626944,9943.756121942963,3546.269838434887,2219.982067878594,2735.488835175911,0.0,86.3666105519377,28.473311688569243,0.0,35.646508064101326,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
12,1,"Truncated{MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}, Continuous, Float64, Float64, Float64}",28.524463607803195,188.68233562209943,67.12267848459403,44.112189542538516,50.426534361625635,0.0,79.78550483231648,22.60480755226445,0.0,28.694946547417512,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
12,2,Uniform{Float64},28.524463607803195,188.68233562209943,67.12267848459403,44.112189542538516,50.426534361625635,0.0,82.89329341898176,21.348901793656196,0.0,28.515098775242276,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
12,3,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",28.524463607803195,188.68233562209943,67.12267848459403,44.112189542538516,50.426534361625635,0.0,58.15620970560768,20.236598895562388,0.0,23.485976817293054,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
12,4,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",1400.7130551745154,9265.373555154092,3296.1044717395744,2166.1588674944815,2476.2290354940487,0.0,75.62122223043728,26.826581472981115,0.0,32.22639004850827,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
13,1,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",25.04215361295974,190.85525509675546,64.72359367772538,45.48467197371487,51.70307247161691,0.0,60.82301488144077,19.485149886484066,0.0,23.026021770132346,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
13,2,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",1220.0461629588565,9298.410402722917,3153.313941759022,2215.999485214174,2518.9580799286705,0.0,74.75495019770096,22.3467143440048,0.0,29.069541247037282,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
13,3,"Truncated{MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}, Continuous, Float64, Float64, Float64}",25.04215361295974,190.85525509675546,64.72359367772538,45.48467197371487,51.70307247161691,0.0,71.600268476509,17.741044475260313,0.0,25.046794840149893,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
13,4,Uniform{Float64},25.04215361295974,190.85525509675546,64.72359367772538,45.48467197371487,51.70307247161691,0.0,65.3703069159988,24.93755879465794,0.0,28.9077708581553,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
14,1,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",25.22800451918723,169.8043852911783,64.87482788135613,47.50938454159231,47.04560610421049,0.0,65.96685534010703,21.62528779789933,0.0,25.830100713794923,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
14,2,"Truncated{MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}, Continuous, Float64, Float64, Float64}",1249.2020942255915,8408.116208838523,3212.373407903832,2352.4977022890653,2329.533024492475,0.0,67.57317306122603,16.784926763348963,0.0,22.975170574118884,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
14,3,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",25.22800451918723,169.8043852911783,64.87482788135613,47.50938454159231,47.04560610421049,0.0,67.04547151935554,23.394283937330247,0.0,27.906924599495625,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
14,4,Uniform{Float64},25.22800451918723,169.8043852911783,64.87482788135613,47.50938454159231,47.04560610421049,0.0,88.62665108002224,23.610726530823285,0.0,30.989059493574533,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
15,1,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",1303.3569901856167,9135.873122123143,3333.2812773706614,2185.091462529993,2484.153256957237,0.0,55.185566388646286,16.490739213408983,0.0,20.787428954723293,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
15,2,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",26.447253098533075,185.3818643366975,67.63774948463562,44.33909311733887,50.40754790668419,0.0,84.526696105464,24.03155078043288,0.0,30.334868106626935,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
15,3,Uniform{Float64},26.447253098533075,185.3818643366975,67.63774948463562,44.33909311733887,50.40754790668419,0.0,69.92698407425932,24.385535169909772,0.0,29.428759234919422,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
15,4,"Truncated{MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}, Continuous, Float64, Float64, Float64}",26.447253098533075,185.3818643366975,67.63774948463562,44.33909311733887,50.40754790668419,0.0,79.19582033247276,20.617163338118218,0.0,27.98766033539256,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
16,1,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",25.80520017345299,189.6078908862764,67.53590246615748,45.85694337041474,52.71417944637471,0.0,65.65400213768484,18.817742726317192,0.0,23.8706210746014,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
16,2,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",1332.1713054300621,9788.344590392393,3486.4829858709654,2367.3253337380893,2721.324259286097,0.0,68.9125444923723,22.80970412860502,0.0,28.04664337496557,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
16,3,"Truncated{MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}, Continuous, Float64, Float64, Float64}",25.80520017345299,189.6078908862764,67.53590246615748,45.85694337041474,52.71417944637471,0.0,73.08146358657734,16.872744492674077,0.0,25.77299436821465,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
16,4,Uniform{Float64},25.80520017345299,189.6078908862764,67.53590246615748,45.85694337041474,52.71417944637471,0.0,89.39021780760939,26.220146168530704,0.0,32.63535431330864,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
17,1,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",26.375133577471214,182.72755977514078,66.59794851833796,45.569815530717875,47.715874748169796,0.0,74.81552448681245,22.947509144591372,0.0,28.516288959831435,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
17,2,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",1327.1728046719145,9194.685110704937,3351.148378485402,2293.031794839665,2401.01954861735,0.0,87.31792586825947,30.79867843598837,0.0,35.79367677959405,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
17,3,Uniform{Float64},26.375133577471214,182.72755977514078,66.59794851833796,45.569815530717875,47.715874748169796,0.0,81.17003006240549,25.325363116387216,0.0,31.761625359484036,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
17,4,"Truncated{MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}, Continuous, Float64, Float64, Float64}",26.375133577471214,182.72755977514078,66.59794851833796,45.569815530717875,47.715874748169796,0.0,60.31755938472683,18.118628881796674,0.0,22.020414849167654,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
18,1,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",25.46494842161777,197.16122708569088,65.81123769287863,42.13067503179537,52.61547405595165,0.0,71.70636700675801,23.362860388504586,0.0,29.54402334489898,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
18,2,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",1237.7266386431645,9583.043280950445,3198.762497606434,2047.7661265005156,2557.3809444123926,0.0,80.64149031755282,26.67041850714672,0.0,33.05934567140537,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
18,3,Uniform{Float64},25.46494842161777,197.16122708569088,65.81123769287863,42.13067503179537,52.61547405595165,0.0,65.46639637237921,20.745947304760662,0.0,26.460431959966275,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
18,4,"Truncated{MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}, Continuous, Float64, Float64, Float64}",25.46494842161777,197.16122708569088,65.81123769287863,42.13067503179537,52.61547405595165,0.0,75.37460279224456,26.07793251037754,0.0,31.31083950830322,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
19,1,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",25.510775532156632,192.78722016260497,66.50388150405594,42.92593528807084,52.25510610605734,0.0,88.01473552663789,27.896338055127433,0.0,34.670591880775476,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
19,2,"Truncated{MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}, Continuous, Float64, Float64, Float64}",1349.682365900915,10199.670766438983,3518.478535348557,2271.0551400165627,2764.627643355089,0.0,67.49300658647125,22.1314036975389,0.0,27.68302663462922,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
19,3,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",25.510775532156632,192.78722016260497,66.50388150405594,42.92593528807084,52.25510610605734,0.0,71.64411218672245,21.98327353727003,0.0,28.98443829895821,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
19,4,Uniform{Float64},25.510775532156632,192.78722016260497,66.50388150405594,42.92593528807084,52.25510610605734,0.0,82.56735876125242,23.660384568430242,0.0,30.42289791681743,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
20,1,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",25.556652171613397,196.93800906947365,66.32164535923401,39.707654386498255,53.47098506482752,0.0,69.04705678476843,23.088178430549547,0.0,27.299456430284945,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
20,2,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",1354.9296801167993,10441.005803088947,3516.155603166925,2105.169295837783,2834.8558411687723,0.0,45.06500807242547,13.530258636484472,0.0,17.125245956467566,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
20,3,Uniform{Float64},25.556652171613397,196.93800906947365,66.32164535923401,39.707654386498255,53.47098506482752,0.0,70.6083711108388,27.966759698828728,0.0,32.280666954036285,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
20,4,"Truncated{MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}, Continuous, Float64, Float64, Float64}",25.556652171613397,196.93800906947365,66.32164535923401,39.707654386498255,53.47098506482752,0.0,82.76592205901208,23.61743914937092,0.0,30.056619739083803,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
21,1,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",25.03361587578503,195.18374018271024,67.52471413731227,41.55588904954678,53.641400555516064,0.0,64.23171403310197,22.260273202911627,0.0,25.87934208549694,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
21,2,"Truncated{MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}, Continuous, Float64, Float64, Float64}",1186.7658114708463,9253.05361211964,3201.1365263864986,1970.035357016971,2542.971841326266,0.0,69.65208883578087,20.98269889827543,0.0,26.704610552593163,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
21,3,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",25.03361587578503,195.18374018271024,67.52471413731227,41.55588904954678,53.641400555516064,0.0,65.07061453418852,19.292476404430488,0.0,23.98533108480719,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
21,4,Uniform{Float64},25.03361587578503,195.18374018271024,67.52471413731227,41.55588904954678,53.641400555516064,0.0,71.15830239272859,19.666006194527462,0.0,25.376417454923157,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
22,1,"Truncated{MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}, Continuous, Float64, Float64, Float64}",25.77670714384153,197.52025467655545,68.43293523684652,44.611273781843096,52.99745851948408,0.0,81.70477421642094,25.797505253924502,0.0,30.835275770571982,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
22,2,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",25.77670714384153,197.52025467655545,68.43293523684652,44.611273781843096,52.99745851948408,0.0,64.88644415810856,23.64174471192107,0.0,27.135444170519182,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
22,3,Uniform{Float64},25.77670714384153,197.52025467655545,68.43293523684652,44.611273781843096,52.99745851948408,0.0,63.74759633456249,16.831732692923822,0.0,22.734383127093423,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
22,4,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",1320.075913080078,10115.401051381365,3504.585320515346,2284.63114557679,2714.1041738043064,0.0,55.815084462699794,20.215834391113944,0.0,23.593599014278475,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
23,1,"Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}",26.45749445191905,187.6625760608327,67.5375308185587,44.46939641319809,48.583986854877466,0.0,64.04526021782702,19.828436318132844,0.0,24.251627484245073,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
